68383 155734
20659 62222
53784 2467 222847
53539 33327 221773
16749 3129 220477
35715 53636 212469
64182 17714 166315
31837 33901 195857
64766 8074 221981
220 3945 213806
29861 14849 230656
33606 6909 183234
51982 54735 219205
476 42962 203047
55923 63363 176291
25632 34111 180021
34868 63883 232671
53356 1215 193327
47498 35997 218016
46446 66605 220670
1360 21837 206688
41253 57411 225844
35449 53328 180000
68134 35643 226559
9490 41915 232825
23198 63805 230090
10817 35254 183407
55002 18707 173804
56052 49026 163870
31755 12932 226943
31783 16602 157913
25823 361 196035
39795 6319 155741
53917 36892 212545
40373 55179 193060
56193 12394 210817
38700 16423 207084
4091 46289 216761
23837 27326 176535
9192 37844 211942
19269 39272 172706
19733 14011 198228
54091 65746 181410
12376 56772 207079
20710 180 169093
45136 12373 159883
59878 7467 176498
50544 8967 172804
34107 47519 163984
27610 65535 193351
41474 18678 160126
9639 23652 225770
23617 44321 214900
5358 2138 219666
50264 65131 184909
50377 49853 217506
34030 13175 190083
43065 3805 231588
50054 412 193135
20764 23332 193472
6538 46521 171744
36070 2871 178546
31006 59595 179598
45611 67271 167657
15766 39428 187915
21964 11079 181535
36743 5195 231689
60986 58731 192888
33951 64821 202229
32111 62893 226208
29405 14972 232549
1520 50354 193431
27802 16543 190910
27628 38748 204526
34417 19257 208362
19268 56928 188312
11144 36086 231715
53734 21484 219837
63627 40731 189054
61548 12836 167452
61271 34933 172735
25168 30843 222886
62869 48917 160207
25869 33881 203731
58041 19846 164573
19925 22106 204845
9720 67788 233051
44305 23023 229083
207 23662 204604
6015 19883 167852
21525 21377 178904
31526 16344 226611
52298 29076 199673
68201 9768 205592
1698 10783 191554
24791 3440 186487
53862 51530 166320
37021 21441 160743
26947 16335 202524
15520 16039 200371
55541 51814 208018
18742 10928 227310
6440 67785 161801
13864 32868 224319
24196 7695 217338
56562 57909 187398
64103 11956 186510
38083 46390 220550
44103 11347 198809
25403 7902 168153
50252 22659 194170
52992 23174 211363
19679 30964 228104
21338 62247 202408
31516 21155 228215
23468 66647 169709
20140 37671 169650
8044 46981 195601
60994 47296 202079
67632 25773 169995
15074 24456 193028
12967 54958 159797
1582 59412 175796
31608 23210 207344
37355 60307 225402
21705 63195 212153
60046 57339 227902
40262 22779 179566
66672 4873 230651
7063 37453 201310
21325 38749 213435
34377 8767 180807
2683 66046 219761
51688 15111 163766
23832 3454 169049
35222 222 162283
57592 60392 182427
47468 32989 206209
52975 39073 168082
58003 10814 164780
12262 26214 163187
22266 17464 227977
36279 12207 190374
53638 48115 189117
15510 50020 210400
38141 30713 172346
51158 60894 160443
62208 12371 185750
7936 49579 206910
4334 5167 232695
25735 60854 231956
32933 44011 197155
14084 54562 169974
1061 8771 228807
55706 36052 217764
7613 32195 224713
35616 27460 228402
31965 57812 225549
60441 49890 191041
54063 51449 216375
58440 30258 156935
18469 1906 159808
28549 54792 193726
49493 1277 212322
66681 49857 219141
64697 36386 175326
13934 56480 156141
45559 41 180946
7674 26419 165369
38408 35059 158311
60367 11470 176716
59046 59627 205461
37358 60864 170321
54783 60035 193315
34528 18596 172945
20026 60101 215566
4172 63778 164390
6796 22474 162733
16358 3643 156755
37221 6243 205809
67274 54540 217129
9683 55635 216327
63430 45292 180384
51477 12430 209601
59301 60431 162397
28152 59413 168287
68185 5033 193858
43640 13626 170734
43248 39669 200350
6359 45596 196067
22298 46392 198362
67527 21719 219275
33589 22717 207740
11846 58079 220822
6107 50635 202576
32987 13242 214658
67267 58151 160167
64336 14883 157049
24410 62755 161109
25854 54831 159519
41583 16739 177329
53759 40178 167042
10327 13771 164894
30459 19790 189546
3211 38737 191887
54701 41724 229603
3836 53294 190262
34244 12409 185534
34457 48487 164926
40654 50331 182790
7595 41585 205803
23455 57546 169442
27930 7035 232816
38062 47016 184240
36418 56121 200106
45423 30266 159912
53844 62346 177919
17019 42358 217395
13820 2677 212721
21922 10821 174307
34517 28052 227106
41460 5629 202440
1142 25074 180891
41895 47859 183095
37275 66320 214232
65211 51569 200497
1071 6664 175205
34617 32764 188030
36901 66689 193649
66614 60344 161743
24286 62022 191536
48078 67859 228073
49878 40281 192568
3925 9272 230738
38551 50526 200017
59900 11676 188210
6859 43929 170145
37646 60274 233522
56628 32199 204819
57721 6235 224191
5130 33740 190405
67436 60734 194989
65965 63807 191763
42413 18528 189179
66238 39017 215880
31133 18366 215609
45486 67457 188074
28813 32311 210904
53220 20050 156397
19216 12228 158646
11874 35361 185150
42475 61277 198963
2352 52217 228220
24020 67869 181275
66321 11097 205047
8650 16512 178984
18440 37965 214682
28619 14340 183711
47646 5883 204829
37935 17231 213554
22741 56969 228874
6917 63952 164653
29575 36140 219285
54166 10767 233274
58401 50122 196833
30457 44113 218426
31183 52997 215115
42945 62641 226075
27297 62176 217242
30437 41375 213559
17649 58453 200508
62470 41671 187766
11037 22534 173656
44317 45913 162452
9274 46654 232733
47498 24921 195020
5987 51354 226444
31682 11089 206066
47310 34782 214149
62013 49380 196964
8745 37454 215428
32448 9216 175257
5348 31877 156212
30888 45535 199843
43945 48348 173670
44838 19721 157272
53503 15082 211203
12526 53607 179821
16425 10265 177416
66625 56342 208775
43547 6672 187582
35560 32981 205319
13588 27464 198694
49674 29065 213632
63700 2273 220388
44027 19762 195768
31986 18805 188914
67326 48552 160395
9162 6521 202137
23166 35319 162109
48595 2035 204670
27408 60061 198572
52886 18890 180780
56692 15043 232470
326 22614 172530
49122 33947 185898
4058 7127 227315
16587 32247 224260
4851 42451 168316
51803 24969 214813
36385 16176 203554
62248 65327 160080
39121 66830 210094
1618 63388 216703
39773 6403 205504
21954 67858 186838
62803 43860 210646
40355 6753 212611
48150 15548 160820
29526 64942 179019
44917 30129 196460
4082 60566 211589
21833 30551 222069
22962 26764 169508
42013 13787 201529
11079 13302 173947
59740 27406 163679
50696 11629 179824
14625 31521 227097
35399 12593 231821
14518 45987 185312
13376 22514 228163
1793 48835 174214
32827 22505 184703
48224 53795 232732
11809 30559 162417
63675 32306 163658
22160 28401 174853
58517 20181 190403
38702 27110 169240
29536 45278 182716
46456 64146 158981
38028 24073 233248
13980 26453 186110
39040 47550 166273
66678 23682 173275
12386 67368 162475
52551 67957 209012
3133 8838 169873
52882 3366 180239
11072 15444 191310
35698 39285 166634
48631 5104 202958
5587 47086 201519
4263 28138 156889
3577 25286 207986
33261 16041 176542
7865 5439 225261
54053 21473 188789
36504 65986 206925
44238 1229 225220
28689 10695 212120
39343 32101 175411
63539 23881 197514
51267 11761 161668
18703 44222 157475
21991 49559 202820
17873 28946 177475
34328 3337 200869
2555 62406 216335
24978 56461 220183
18046 64711 183939
8607 38465 178413
55576 17236 189585
9071 9269 167523
61030 49157 176234
13061 26555 175910
58607 28967 209146
16054 21305 218482
67137 8113 191380
57654 42725 199922
7282 25425 207995
63322 54060 201788
22322 25719 168873
38230 46378 163070
58254 56589 180933
53022 5886 218525
54326 49849 209656
47136 12489 209682
57807 7040 204957
39343 38739 224713
7243 59857 155970
53856 50179 198885
20472 30916 177314
25820 63627 202063
57859 15249 213518
19110 67340 166440
50971 4132 172678
16694 39235 227629
25493 61734 200769
53245 54877 179172
40041 18454 177550
5390 19563 174664
2732 13135 192378
13640 313 172529
36454 52678 184258
18306 43300 203180
22021 62273 202626
19861 4797 173656
48079 54433 199211
48620 46883 204148
65615 18801 217736
25779 41326 217300
5178 25419 213904
55141 65512 191678
14736 61650 192824
3635 23354 185794
59478 24323 188350
61815 42715 181730
10297 12274 177393
62760 51 162357
19203 8526 169901
8139 11547 206661
41529 17650 214824
62838 50944 159801
60649 31204 189874
22807 20152 171560
17570 40661 223910
38945 7007 171898
28704 33984 176090
30433 1277 198851
35501 17797 231513
7331 28545 206926
65907 2242 212222
36232 65098 193194
16030 65828 183621
51829 22386 209189
30634 51541 170842
6567 58032 218142
37426 45059 173474
30118 34922 173552
5701 45273 214770
13192 19916 169992
1793 62865 159717
20972 19231 230213
55949 26226 189774
48499 34028 184548
41761 18054 166943
15209 60961 166523
1698 21282 200691
30822 33696 187877
49050 64046 231975
55393 26706 222180
26392 41190 217041
53136 40862 201497
46987 51728 184674
62091 3566 195717
8655 62731 190263
8348 19404 220286
31040 9117 189723
67642 4537 171493
34306 66362 214975
59077 29923 218860
21350 59185 233088
51779 22233 163330
32268 36568 231550
55449 9013 176659
48547 3856 210613
44519 22326 183771
36422 5200 184859
57985 57567 170137
36899 10443 206729
36191 11994 156255
8462 52177 183617
15182 30760 167827
46073 62589 178958
40136 4143 166949
42860 36396 186659
13368 40071 196604
40895 41520 172819
59490 44085 197650
53982 12091 200438
16724 4974 171077
10132 55030 230190
58739 59357 213665
48185 51859 171156
86 12304 164231
49035 2501 213875
39101 26802 201883
53913 62705 166894
62716 9767 161350
63483 2805 231711
63792 44934 202068
31104 11471 211094
5114 38939 173268
45675 58479 157393
14127 5419 218550
54774 2135 219367
66380 22499 164892
64103 16876 159471
53470 10974 221833
61116 31321 215143
2456 12609 180282
48929 43712 219267
4138 57871 208860
40158 40278 196910
51563 59270 226050
53637 2883 192937
9758 44281 188724
3495 6218 182876
24555 34776 231745
48506 37761 211489
1170 22937 183643
5915 66254 206858
51337 56242 160787
29779 32929 175088
9207 43468 189615
28502 62285 187767
27871 25187 193629
43872 66834 183456
5278 12553 179425
49801 6554 195929
5397 42963 230692
42980 24168 165337
66699 58591 166528
55712 56659 166492
44910 61295 198506
150 23138 199354
21875 21483 222259
38491 38734 229506
24579 9281 182027
36195 67175 196967
48702 39519 163732
40530 30552 191919
35839 56280 211883
17689 17910 185687
61517 9648 223710
24228 4601 191794
25017 34494 222713
58591 47363 191310
12617 35483 217997
18291 23101 166479
27924 62679 185099
47149 46272 215726
31799 42582 200264
49684 28307 222727
58550 9468 201890
9820 60960 196151
68042 32056 179534
59662 42552 222337
35266 44169 159961
59494 24821 184279
44379 47 201933
15313 40565 224740
63953 31785 191143
44826 33120 200460
9950 46632 233279
23885 44263 166215
39546 2925 162779
27643 34859 177693
58185 1804 207632
3720 49685 169766
19073 17730 222888
30368 68201 201730
44014 63417 222524
31001 28007 217952
9527 55610 225235
54563 18213 206762
25594 12457 157650
25932 27797 194979
49597 49140 198713
54106 43765 194493
13811 1758 220595
4280 67184 166310
7805 56170 185215
39610 61904 211859
1046 64598 158727
36864 62852 206862
4887 57591 182278
62084 64932 205186
29326 57215 230770
52623 45942 176486
52771 51438 166535
40143 865 181993
48413 40860 230294
18759 36640 169040
3818 5674 185662
45706 23506 167877
47405 65563 158543
65238 60921 178900
63905 22970 196045
24431 39034 215988
7096 8882 211301
64595 53690 176772
54775 44750 173318
46713 66534 200476
34921 46599 223424
67659 14349 183083
13140 64013 175318
4250 27256 199692
62210 1765 201280
67737 21687 219532
68368 40693 220351
13799 27943 183702
32230 5594 173859
38543 48181 187701
1833 23832 204026
64696 39976 170659
54934 4735 181618
32464 33197 230534
16032 65534 226314
58007 68316 169095
48983 1756 202939
56118 19524 169968
43595 40827 174817
54500 20612 184847
2539 39324 193483
27609 3088 158277
52260 44908 218100
26352 8094 214925
59470 32684 196198
36071 20310 211325
34862 3428 201509
56709 34132 229842
30576 61626 228422
57628 44029 205605
32432 12358 214932
1078 37086 211471
53881 57368 180527
32727 57437 187985
23189 39528 158801
54991 41935 225428
23103 31357 207095
47849 50620 174363
21294 3608 163923
44861 60991 229920
39713 29864 157643
31389 30214 209306
28020 2742 228467
57950 46644 206659
46435 59370 164944
46666 21547 165476
26765 52799 206903
51848 3236 192444
30713 44199 174659
45319 4213 201303
17157 17823 209820
17435 26893 171181
61055 20468 162279
18944 51457 218210
36593 51912 200219
15456 52022 187957
14148 67459 157214
13163 48608 173386
6155 36208 167658
52316 34968 183548
19562 49096 161591
15221 13813 164910
64548 11327 207612
10056 35677 221392
57222 40409 225478
53998 4857 175694
7694 8753 228362
41043 32034 220299
9816 11219 215252
66608 60877 199101
34712 12645 176987
48944 39907 225723
5699 18760 202024
13407 49714 178408
50458 25355 228637
62867 25332 173849
6257 5271 183902
3209 15084 224614
12344 47187 161378
59331 53537 176077
59737 19641 210801
14723 48647 224477
56610 37064 180335
50096 42477 161841
7307 32034 179647
30008 44459 161900
4148 38426 207363
16811 21857 205959
10077 60140 187346
65328 65634 169140
44230 32190 169576
29277 12966 232464
4683 8000 164379
20574 29936 225585
56237 55913 158834
31380 64969 179309
2176 40019 189486
33295 43703 201138
7224 17825 228873
27610 34929 219179
34386 38841 204935
42567 38593 200582
67691 686 211617
11724 42674 185827
41455 35567 192559
48330 38581 202439
38857 8818 177510
4202 55792 196446
2361 43554 164875
21088 46456 233004
53598 17831 169628
15371 27080 222966
51135 19922 223645
26297 44942 189714
11181 40913 232138
28735 10871 190877
28894 40533 190155
35251 2506 178028
46782 42450 158698
15315 62545 215233
53488 34088 168076
27967 58459 194728
62734 31416 181187
38452 41009 224918
9840 16684 231113
21882 46631 161809
61327 33099 186974
34980 44831 232266
58910 48004 191879
33927 34431 174757
4057 47304 182261
28640 43656 191886
3633 3219 178564
1768 28131 190754
47680 23725 186046
55553 40572 182885
41992 24412 176018
36709 64520 229872
48590 8384 156194
57545 44843 186745
30901 42955 207367
17734 63073 231666
43870 9613 207342
33772 13136 211996
11746 16854 171260
67088 10644 170192
61650 48398 208931
35369 60049 165703
21230 66927 205917
44220 53579 214270
66076 66208 211924
16035 53165 220161
37678 11014 200965
59767 18906 195344
42351 23373 206144
61018 50540 216226
29050 33708 231462
17769 28404 165964
45172 1775 189561
37982 63117 201649
19750 25787 186601
10089 5645 214314
38015 67776 209048
20644 44732 219078
51111 7239 225057
68054 44163 198991
48288 3428 196483
28791 32772 215526
44921 37123 219440
45800 15875 201526
6746 9853 186884
66246 36088 201417
55713 41144 207080
41731 38532 181242
30716 10551 216000
17150 29320 181215
4933 30258 192149
27081 44136 222951
46715 33286 201007
66493 32957 197031
11789 509 157632
2549 56254 220451
41654 58616 169217
12612 26624 188698
67338 43299 164283
49603 61945 177315
66507 17141 188183
39097 40858 176185
24890 13241 212322
45491 23817 210766
8130 11070 160866
1123 30678 174160
1256 4372 208321
68369 31817 172559
65972 29318 166698
7324 58641 190549
58419 560 228351
39906 44757 191058
27677 45390 204104
43768 19888 230341
61136 18698 204100
5001 29622 204312
526 42656 169248
10247 10623 229673
25886 45409 172983
67868 46622 220511
49915 43721 215152
11230 25706 198011
33082 30112 210945
62361 54445 162845
51987 63071 199260
6311 56120 217908
38075 35142 209472
2799 18851 180369
65669 34265 171430
7912 14617 172109
16484 45739 219997
54575 19863 214920
62320 66748 174467
63496 68116 158344
56001 38600 218226
7664 8957 232013
7346 64094 163258
49035 8385 225840
47280 53838 195480
56773 46630 165189
49106 7614 201923
25404 2640 213187
39610 19756 199207
25819 54735 193536
2738 16807 225989
67844 37925 160108
38080 17530 232331
67867 8706 214824
41790 12453 157605
3793 51626 175071
15439 48560 196967
18897 38978 197167
31444 62318 216560
18689 17416 162014
41463 51210 221625
32671 46756 215850
30755 64529 206218
63052 20020 167709
1532 21908 206033
47757 50900 200353
6668 49435 226714
2823 40150 218678
53333 38753 178243
24102 52759 194007
20038 60722 223006
51599 18584 173895
9159 3585 204039
24078 24247 156041
26620 46868 215640
45582 47310 179566
36573 28870 212306
11687 45898 203923
65175 14581 164700
