74485 209542
41599 38626
19150 35878 231835
43336 32782 262320
13254 35078 246839
62030 50888 276955
5726 69200 249984
58051 54377 285620
14936 45704 302351
66015 47886 288418
21545 25950 217900
55111 71312 275460
20442 49305 237802
40850 49856 270398
71117 58398 281955
41306 30558 220648
42655 38022 221022
33772 61262 282123
56289 73966 252863
34012 19683 292154
54907 67533 289994
4824 66955 219698
28847 23020 257103
38964 37969 308385
12193 62066 294639
62368 61825 296388
39882 35546 296751
44813 57619 210526
40105 26136 237193
8264 46168 292465
72057 34101 242536
36357 2148 234613
51606 50473 246869
49040 46950 309808
53941 22589 272971
31400 69439 264564
37259 6080 225573
1403 35860 275574
30786 69641 272053
14496 47484 272170
74425 11589 216926
1120 46134 297479
53136 384 211170
36113 58007 236368
66412 38828 310927
54597 17902 294932
60500 16283 234896
31712 19626 226926
1610 60276 277024
68604 56823 222834
28941 53483 240997
50095 31745 244688
33988 45092 209616
32417 12394 271534
37737 5328 262419
28683 14310 291707
41108 11521 268016
38826 27733 238808
69180 39806 234310
38254 71434 243402
18279 56463 218324
72635 16680 272067
27416 37806 304758
43007 947 241650
74182 68704 233709
23685 55070 235597
34821 24154 299560
54397 52853 248685
33448 55984 232039
21047 49848 313224
33698 54085 218590
63540 48926 293105
21139 27118 277862
36434 45647 235535
19869 5572 309842
26963 23151 274752
42823 5679 289968
40680 60197 212974
74019 57279 227220
5492 53978 213964
20154 53521 295743
41000 51436 266029
44661 38021 232323
31313 41675 240303
51853 57016 257145
2825 7472 255864
34994 28907 256923
7870 45090 227997
1311 68892 278347
31367 52949 254656
12468 69627 249451
2299 46951 256646
38231 3398 258950
72182 7712 225254
41862 54418 296532
19236 12087 230745
39756 17716 221358
9121 2157 255612
627 10037 280460
69369 15913 211489
6974 9404 268527
47077 64930 236671
58217 2560 311982
59211 32058 217427
74399 25215 262702
61391 36853 298391
41822 34979 222932
3629 13839 270796
5010 62166 268478
23891 19297 260506
36941 59611 223021
64227 3609 272649
53962 68476 263191
38051 51607 308381
9128 49017 243925
23123 44663 247647
67295 44592 271620
67558 18362 278545
58790 29030 296910
3393 4533 274513
15195 69155 277353
44301 61828 287143
5673 35647 292342
59017 20260 247660
4041 19124 213212
22500 64073 246447
32586 69029 226361
48788 31223 242796
69149 57230 261457
2134 58445 254448
5116 9442 311811
38825 49134 241048
67212 21836 311367
36444 14979 233174
39586 53501 265460
39518 15149 233282
29993 70444 230461
58383 5725 219274
59513 24111 210790
38913 2082 234800
60871 37369 277167
4374 66866 293945
3993 6731 286277
17329 32386 240425
35645 63317 280742
61306 44672 297218
36145 31017 298297
62616 58475 246324
56478 67159 230706
60738 67978 225271
9344 24963 309204
25227 11977 229624
11055 56879 223000
22741 49941 303306
57836 36637 225626
53571 20548 288335
32722 63225 267486
69037 34746 272092
57522 47266 293259
74357 39714 263119
46276 70895 253477
21387 69830 242920
15230 8677 245701
26946 44303 299094
21945 44910 279407
55032 22814 298643
23532 32057 260012
4594 41839 270038
12930 31782 216436
31358 43092 264851
24049 36044 226517
34926 45043 239161
61780 63862 288291
64160 65066 277197
8809 42599 258838
16969 30159 305758
60957 59538 250957
40530 37564 265197
67511 70201 249438
17005 25421 305430
20546 61177 309663
2307 34721 282446
8082 45305 244556
72803 22418 250029
53655 58026 217567
46974 17542 223055
356 53686 241214
7536 13670 214368
53989 27050 215474
13180 44662 226592
19573 27956 228221
22468 2373 314011
25191 34036 286515
7541 51288 221717
70456 52642 264736
51753 1205 294298
14797 16168 282164
12157 13223 252568
54384 25211 285531
23325 31062 282559
30074 59780 243313
51149 34803 241142
65448 44111 264705
17648 51484 228529
63867 63935 233332
43229 4712 274228
38225 23428 236526
31038 2769 267350
5283 58485 292604
1964 49292 296034
23107 16314 217763
33942 61974 311374
26136 53554 233296
717 15379 220200
47180 48795 211103
42284 18477 313798
454 31773 257599
54877 19217 239907
4740 21458 221392
9092 21509 291064
33088 41854 313711
35702 73329 299187
64255 60496 222996
1630 32173 218886
38463 65742 265172
60656 35144 314233
71383 19735 213872
22154 36117 280320
27089 32749 284529
54755 59843 217254
56334 22745 284558
39343 16139 210941
39484 68442 289033
36398 35312 299605
38824 54743 236951
39440 40796 275409
69419 3986 217060
27782 19804 219407
431 48196 285833
73252 58515 248504
48356 4358 277538
68332 59989 274024
39495 8292 292618
62276 61157 223270
47175 7949 220820
37729 20726 256809
59924 45633 217071
66230 19315 217385
64928 44951 254791
73077 16423 268006
24482 59640 254937
61877 64649 210288
43012 59778 241492
54287 35765 231258
24363 24777 298155
30736 34934 277776
56532 10784 290916
44969 60664 287285
61634 28385 256950
52061 7921 283989
42157 11157 307588
10563 12759 284538
41509 28221 285403
51425 61209 219156
72860 35205 275157
7370 56082 252893
39352 11494 242814
65868 31946 232117
5383 70895 225512
23113 25782 307769
31785 72552 260557
33002 40041 283675
31879 2074 218697
65523 776 217744
8220 8162 232895
61358 43619 310232
8649 8743 217465
17914 48035 291248
58120 50216 282850
66459 52866 258271
52453 40753 276477
14765 46145 271501
70929 56440 306549
12812 65685 281155
29566 26651 217009
68050 45936 282155
63309 74335 300480
73160 73014 230792
67394 28279 263040
7986 27719 216777
47462 39293 253071
14096 39389 298064
9726 33339 300704
273 36958 292941
460 52689 251296
53342 48861 297817
57959 60226 253305
20521 71842 235188
24456 69529 291600
33819 25145 293862
22746 31112 274695
66840 51289 258337
40467 47880 277357
66488 39121 250534
42038 16813 275960
22271 37543 265474
20593 14244 254240
74336 3223 313554
40969 10284 298355
15785 41509 286264
36855 38746 278856
62803 66011 268877
63052 67981 304835
1084 44333 250301
835 34308 234471
57233 9971 293454
22972 43682 240626
46900 41132 217883
57145 15958 284880
41826 28043 230707
13252 4589 274563
45671 10487 218666
1705 73706 296578
53897 51549 275457
23118 7652 251241
10641 13715 239609
58069 22085 283782
66202 59838 222617
56918 18723 221446
39576 28819 305480
10576 64535 234174
28226 26699 294561
8994 16926 311216
25682 47766 260691
52173 11887 262984
60271 16835 210860
66398 50565 229811
71286 11606 306240
43833 64934 266652
28989 5663 296887
59754 47245 236081
27709 24410 302742
26999 41894 290999
30504 46648 265945
43771 18726 225394
25255 58402 232767
26249 51819 243009
1711 24685 306723
9495 17626 308123
17932 1794 312818
7532 3112 270860
45624 32322 213747
64282 33148 234130
50885 46294 275842
24617 347 263174
39421 12552 254916
61338 66733 306200
16880 22634 300656
30932 57842 268388
25795 42076 209645
68844 11096 297611
31238 31367 242491
27694 2584 251530
28272 3620 300728
19986 52407 310505
9011 33877 211474
7396 22657 291949
64722 61961 265484
49970 54995 294500
8541 70040 295046
52042 35517 224974
65584 42179 296236
56234 29724 298684
21416 16339 227796
39942 45740 276438
47619 26306 288191
63888 31455 223051
34627 19385 296417
56369 21230 309277
30262 54987 229045
67758 40281 227827
60855 68985 310128
9628 28572 225391
7900 16568 223598
27538 15726 270324
59109 17530 301208
72889 36411 238212
29053 4565 277284
66990 22999 294643
34915 64809 309438
26183 7292 289680
72138 37084 210050
12797 67673 235355
7206 16955 277896
15571 53222 250189
32117 57457 260898
14611 65728 259836
27734 62109 298323
12410 68710 259293
1101 54894 265063
8712 50680 287923
69094 10623 258740
36978 25925 293208
16741 27675 232209
15146 31104 244439
28071 16390 301488
4519 39065 222528
40004 16586 239213
14131 63939 221813
12815 4175 311341
29686 71426 212359
8444 25847 224573
23961 62148 246610
50031 14179 302459
10796 35318 310512
60236 3704 265959
58581 49954 282260
7762 68196 312788
49759 57762 298868
8850 47118 249900
9494 42450 301330
35661 35445 222560
41712 18002 309008
46783 47815 227641
67233 34383 261809
62050 56267 214972
6309 8416 261779
72474 66364 278650
37510 4786 312112
62766 6279 289640
22158 38256 293289
47578 16651 256744
44988 6827 254122
64848 55351 309834
60519 40709 212835
4361 58923 213414
41245 47042 297668
29117 8464 268610
9918 72847 288004
52479 42441 273394
37552 70846 239171
22481 58537 282019
35289 20883 258506
33493 21026 284690
38655 40612 306372
2560 44502 286098
62192 17913 228342
398 21247 211935
50396 72907 298770
1418 68511 235600
52167 72494 241450
48660 34214 302422
23320 44363 312005
70300 26378 298659
29684 55699 215195
3055 68282 266810
27306 55641 228434
56030 10805 219674
4596 38703 298460
41344 29814 272418
18285 15425 297292
61636 16854 309035
6506 31274 276510
2777 34500 279128
1427 15162 221572
65441 20567 244389
51394 47232 233815
60036 40040 257845
65965 36020 293946
56096 20679 308711
64532 53439 303893
72744 186 288333
71644 67151 239404
14766 29579 286539
51247 34522 236281
45569 40637 225630
22241 39680 248091
54081 13539 255922
16966 60753 293226
71366 68128 277609
49469 41772 209597
41491 64764 224159
19651 9559 249455
68124 72596 211737
2214 47334 280997
37566 63886 262406
2423 41662 223837
40119 58019 288754
62845 72108 243538
26634 31594 311090
3833 45963 243465
41479 46977 233439
42322 12142 301333
9130 27128 224927
46197 48294 232600
61944 27022 221782
73483 29682 258864
71042 1766 292316
36333 3946 238168
59175 23090 230018
53685 41335 305356
12447 51596 277531
40907 22358 255521
45921 35022 258685
22055 2994 262465
54514 50101 278931
58135 54311 243611
31667 66941 222278
21695 29301 310929
15587 57017 294676
74183 31192 225851
26336 53199 286701
67198 10188 262327
53143 8128 217549
32531 39338 222480
42470 36405 309475
30356 43519 247643
41033 40625 281037
32709 28366 264824
44735 168 210962
44348 70434 234617
59707 64545 237145
41332 8721 269539
49384 18752 227738
42564 48002 299820
68993 71282 301231
58519 40230 297321
38044 72577 254576
475 64544 209672
2861 55357 278947
17514 51690 216679
15495 69419 266422
59604 43357 302776
51185 36411 255333
8933 67070 259114
47270 28975 289782
64035 43225 222132
22974 72703 280854
34853 20729 248300
2562 44960 279409
73097 45858 211511
11090 24320 287528
33462 57020 298284
49685 34847 301282
28337 14975 298373
67866 26808 249340
58121 10413 237085
42483 65804 279594
60837 40549 253502
27633 68868 257018
44429 6755 238370
41422 38927 227842
34044 34733 292858
58782 21407 297052
37409 62303 306676
29558 46560 244795
58282 1263 291607
55947 61830 216618
11492 67287 259273
34338 56212 267011
53133 27319 284975
28454 42472 242716
17827 68986 233044
61161 61272 217264
73241 15569 252400
72656 57582 244696
2576 45303 239282
6399 48154 285240
27789 43144 249725
57748 45108 299281
23107 72967 295681
15730 1888 304713
54598 37548 284198
19470 57849 307705
48684 59794 307733
41274 50372 269258
72452 26111 226475
67959 12904 260878
25765 19801 234068
42015 48774 291319
3477 47535 283830
68091 11389 239980
12053 15547 271675
7511 45305 311439
69492 56856 251361
63699 39113 211240
4282 9871 275042
64038 7598 271258
20233 38817 272464
9785 73677 219224
51939 15382 286809
19233 5445 250178
2827 60927 257968
45651 49264 231946
16259 41403 219798
41212 22645 306873
70189 13576 299859
36843 10052 226437
59316 30823 308007
18504 2675 264411
2429 41919 249159
54291 24072 275932
30652 18605 263041
7815 2010 298097
14216 17785 277134
68935 36583 281806
52007 57792 257177
63658 73639 229174
41510 55079 292396
7959 60371 247877
23513 11863 311842
26080 50133 303621
63587 3138 303410
36601 71611 247489
26198 35049 236390
26691 7564 235484
5468 15249 244087
72413 59602 251930
58949 2933 269954
5105 18649 218927
19882 54636 252047
61300 18667 243496
68679 9989 214795
49086 63444 262485
22193 23978 212627
6245 12275 310771
28873 40924 238161
31390 15549 240414
70551 30968 297843
46865 45395 271688
32201 28933 256301
30700 30214 216089
28191 23871 289867
29179 69907 222560
50118 40758 230403
14086 1173 245771
27134 4406 281902
16527 65694 309690
21625 47743 250889
47393 5570 297139
38569 42358 312248
72044 567 266917
55160 10650 291375
61380 8141 256399
51601 61409 244538
12914 18690 256768
59595 23539 219732
38031 60810 211382
7547 70020 310398
58558 54705 227031
44412 27405 228590
37095 27876 278141
72920 7262 221646
33941 16087 239180
47571 9056 249097
22569 6291 247419
23264 47408 211514
44998 25341 289714
36817 32240 213925
51039 48898 252068
1502 46263 268742
2862 53000 256446
73041 4645 211965
26119 51870 309667
42985 56005 223418
45805 55571 277805
46626 16893 300473
71120 19693 269036
12745 27471 249837
67844 41384 290019
38058 22824 254226
21725 5848 291721
32037 2666 233382
39464 39754 218943
7274 3301 273942
17674 30655 275721
23124 31155 302303
55044 69065 233060
50994 47808 212651
27519 37077 219605
31905 68982 258058
57413 28783 253675
32691 24417 217662
22899 12016 310356
59723 55789 243710
23414 16873 279890
47932 29363 226921
1100 54445 237478
72972 61307 308004
17799 29268 238472
58376 56852 209729
33746 6130 215306
56328 8404 269167
44574 67615 291626
10512 70058 212112
57121 44130 237208
61841 48212 292096
36714 39894 290963
35405 13955 281311
2576 39038 219039
15332 2561 243507
35971 31384 303658
33148 15127 256347
57968 66685 313371
24701 27873 239044
20544 19261 304644
71309 10851 300817
17185 40449 242189
30317 49257 288774
38988 13149 224545
7296 54079 237640
64123 32591 229212
11765 71443 312911
51310 72363 214686
22476 50762 219258
33479 35092 248610
23271 57633 302601
9928 6195 273704
26934 13227 213074
53129 52533 294887
36891 25917 286124
6607 69210 279545
10526 22842 278232
13709 32425 242708
50980 19611 310831
38108 70503 240009
71246 28971 299364
50711 64451 226627
32975 7905 288786
9643 73262 238225
740 30905 235122
11833 4568 289049
14797 40024 248661
69243 73249 232985
71016 66208 307429
68867 71959 252309
35173 19823 273878
66878 73789 272392
18091 62203 251140
59698 47590 224762
30605 9513 278347
55482 64091 238430
43622 60532 264465
57820 6168 227778
10495 22926 232086
59363 351 292475
24844 23039 260403
72357 64285 313058
19550 59433 223912
56990 18315 304337
70135 48133 234990
864 26037 306555
51070 53001 230383
13267 39017 237012
11259 27612 287402
31919 38033 309751
46442 71270 260155
27362 28512 296303
15866 21112 293167
11157 26647 281042
38837 28836 209829
52779 44703 283649
63354 21183 257007
33189 57554 286038
40633 59331 270412
33200 8773 258998
51884 25892 221078
57569 25071 258301
69775 72727 224725
73763 29867 294066
43925 49942 209947
37908 54344 266589
52232 11087 295204
27443 60661 291557
43440 70209 310989
65998 29545 314079
65415 69982 243548
71045 4719 252616
36911 8113 275801
39097 5330 288730
4344 48538 302986
33494 3721 227938
23436 43282 309122
20456 45329 256699
25484 4425 281161
64084 25421 293980
36078 15706 233496
7980 62859 219417
49067 12338 216454
33553 54000 294284
3759 57055 232298
59173 65448 222873
26885 24355 246708
55742 28623 235660
29267 67295 212129
23401 50807 296541
17843 65986 267295
9673 66866 269905
12330 16086 294104
36619 36883 253261
59164 20526 234406
48607 19845 262656
28285 62305 237473
18903 16075 231962
60635 13373 242883
56489 43066 227732
17767 34373 222479
62488 34118 216385
6619 15586 231210
13507 56381 263464
62262 38476 281676
64681 59306 275653
27762 50196 255959
50934 6348 290745
4954 6397 218382
62442 42642 224360
52240 6890 228420
22124 72680 310174
19587 71177 299434
38855 58336 282320
32163 34411 291839
4025 39241 246117
69303 72313 219418
32147 63211 269681
59096 36859 281983
52790 70242 297708
18106 27286 312892
34118 67884 222451
941 10897 274152
63882 19711 246772
66558 67216 219002
46309 7863 297352
15517 1369 216124
27166 1394 306644
3217 67476 264857
24978 2088 285083
59419 27904 227713
5265 19371 247158
23294 58618 226675
38875 53500 283268
49947 57315 242608
4214 12461 257394
73424 61092 264744
29330 6838 235870
8177 62312 224946
31904 6453 228479
5824 23320 303358
16625 47411 282769
58269 60087 243045
11721 30381 258629
